"","site_id","uid","comid","date_col","ag_eco9","lat_dd83","lon_dd83","area_ha","tp_ug","nitrate_mg","nitrate_nitrite_mg","nitrite_mg","ammonia_mg","tn_ug","doc_mg","toc_mg","site_depth","chla_ug","secchi_m","lake_nhdid","lagoslakeid","year","lake_connectivity_permanent","lake_maxdepth_m","w.arch1","w.arch2","w.arch3","w.arch4","w.arch5","w.arch6","w.arch7","max.arch","w.max.arch"
"995","NLA17_NM-10006",2011060,17861666,"6/27/2017","WMT",36.59538,-105.4172,3.570067,14.79,0.0018,NA,0,0.008,300,2.17,NA,3.6,1.36,3.6,NA,447497,2017,"Drainage",2.5,0,0,0.183362266320658,0,0.0016600092117037,0.584732996869761,0.230322648378912,6,0.584732996869761
"996","NLA12_NM-133",6412,17861580,"6/4/2012","WMT",36.88334317,-105.2471097,1.162679858,52,0,0,0,0.014,1503,19.07,NA,1.9,NA,1.37,"120931391",447705,2012,"Isolated",1.9,0,0,0.169428520689082,0,0,0.496027475296253,0.334665798437277,6,0.496027475296253
"997","NLA17_NM-10001",2010288,17866376,"6/20/2017","XER",35.97467,-105.9172,40.80007,12.68875,0,NA,0,0.009,250,2.73,NA,15.9,3.4,3.3,NA,447737,2017,"Drainage",20.5,0.110377107443584,0,0,0,0.0864916401742374,0.289156876764043,0.514033181252121,7,0.514033181252121
"998","NLA17_NM-10049",2011114,17843236,"7/13/2017","WMT",36.69162,-106.6984,1918.982,43.8075,0.0888,NA,0.002,0.013,281,2.72,NA,12.8,5.37,1.2,NA,447742,2017,"Drainage",48,0.0492018101374891,0,0.133411494622019,0.00749933079928533,0,0.180154704708947,0.62976708399334,7,0.62976708399334
"999","NLA17_TX-10112",2010962,286623,"9/26/2017","XER",29.68658,-103.8457,6.937406,39.20875,0.0018,NA,0,0.012,713,7.53,NA,7,8.64,1.3,NA,447924,2017,"Isolated",NA,0,0.2128618051675,0,0.102162420243306,0,0,0.685159687976518,7,0.685159687976518
"1000","NLA17_NM-10003",2010269,20814160,"6/16/2017","SPL",35.66711,-105.2418,437.4939,15.76375,0,NA,0,0.007,251,4.1,NA,7.5,2.21,0.7,NA,448036,2017,"Drainage",3.4,0.194836790541116,0,0.101731870293713,0,0,0.258725447453709,0.444743386247932,7,0.444743386247932
"1001","NLA17_TX-10021",2010517,3210503,"7/18/2017","XER",31.95055,-103.9405,4560.065,13.58625,0,NA,0,0.014,863,7.98,NA,12.5,12.93,1.05,NA,448188,2017,"Drainage",23.4696,0.0482306578051728,0.0552353995521495,0.0247545259260732,0.160599396015765,0,0,0.711207471533963,7,0.711207471533963
"1002","NLA17_CO-10011",2010619,1312039,"7/27/2017","WMT",39.64606,-106.1668,3.83767,6.07375,0.0465,NA,0.004,0.005,155,0.8,NA,5.2,1.84,5.2,NA,449212,2017,"Headwater",5.8,0,0,0,0,0.0208359228578403,0.414668431719347,0.564569721359467,7,0.564569721359467
"1003","NLA17_CO-10038",2010539,1311895,"7/20/2017","WMT",39.83299,-106.323,19.25,5.363,0,NA,0,0.01,175,1.63,NA,7,1.45,7,NA,449410,2017,"DrainageLk",NA,0.0246184484433291,0,0,0,0,0.444187623583325,0.531265312528296,7,0.531265312528296
"1004","NLA17_CO-10055",2010565,3176706,"7/24/2017","WMT",39.06453,-108.0687,8.906898,32.34125,0,NA,0,0.015,559,6.72,NA,1.5,5.4,1.2,NA,449552,2017,"DrainageLk",NA,0.0549017165459916,0,0.414016570475377,0,0.160943070948492,0.305830407358508,0.0643413445322907,3,0.414016570475377
"1005","NLA12_CO-109",8184,1233765,"8/23/2012","WMT",40.05558648,-105.7470802,51.02796638,16,0.002,0.002,0,0.0053,215,4.57,NA,12.5,5.993,3.05,"88894719",449634,2012,"Drainage",12.5,0.00337084855836743,0,0,0,0.130326573387346,0.518105671748987,0.348234366192565,6,0.518105671748987
"1006","NLA17_CO-10019",2010562,1326723,"7/23/2017","WMT",39.16191,-106.6667,3.163203,10.7075,3e-04,NA,0,0.007,234,2.79,NA,3.1,1.74,3.1,NA,449784,2017,"Headwater",NA,0,0,0,0,0,0.49320876765242,0.506955993592463,7,0.506955993592463
"1007","NLA17_CO-10009",2010497,3230297,"7/16/2017","WMT",39.0367,-107.9111,5.726833,24.92625,0.0014,NA,0.001,0.042,363,5.88,NA,7.3,1.45,3.5,NA,449960,2017,"Drainage",5.1,0.129072031954353,0,0.0393308683986499,0,0.0101190768723935,0.505666192284895,0.315858999812205,6,0.505666192284895
"1008","NLA17_CO-10006",2011170,3230751,"7/23/2017","WMT",38.99724,-108.0512,14.98465,24.4375,3e-04,NA,0,0.015,258,2.29,NA,12.5,1.62,9.5,NA,450105,2017,"Drainage",14,0.0921519216346224,0,0.244715534666826,0,0.0804992758388086,0.427818001898611,0.154867314515918,6,0.427818001898611
"1009","NLA17_CO-10053",2010498,9773289,"7/16/2017","WMT",38.19279,-106.8384,30.49435,38.655,0,NA,0,0.007,415,5.68,NA,5,10.49,1.75,NA,450185,2017,"Headwater",NA,0,0,0.0927742318023026,0,0,0.365621664249172,0.541697039407794,7,0.541697039407794
"1010","NLA17_CO-10003",2010554,18377442,"7/21/2017","WMT",37.82464,-107.8851,50.09886,7.81,0.0119,NA,0.001,0.009,130,0.99,NA,14.5,2.56,3.5,NA,450443,2017,"DrainageLk",16.4,0.137613440879144,0,0.124944216804957,0,0.0431883353525805,0.526984848570256,0.167331771330859,6,0.526984848570256
"1011","NLA12_WY-147",8629,18352151,"9/17/2012","XER",42.04937237,-110.0809239,2762.171646,36,0.002,0.002,0,0.0033,355,3.47,NA,18.5,5.493333333,3.975,"120028307",450462,2012,"DrainageLk",18.5,0.0293385399220595,0,0.0372619424089192,0,0.154247232363023,0.101165275183849,0.678048611927044,7,0.678048611927044
"1012","NLA12_WY-R02",7580,120052683,"7/31/2012","XER",42.99621976,-109.888709,731.5050852,12,0.002,0.002,0,0.0043,141,2.79,NA,NA,NA,4.9,"120028257",450463,2012,"DrainageLk",43.8,0,0,0.0659384876403751,0,0.0165955724375417,0.436310083308342,0.481224182502971,7,0.481224182502971
"1013","NLA12_UT-118",7798,10037184,"8/8/2012","WMT",40.8207594,-110.3898186,7.743790771,23,0.002,0.002,0,0.011,199,1.66,NA,6.3,1.36,5.25,"75294559",450478,2012,"DrainageLk",6.3,0,0,0.00294017809113108,0,0.0219484513144503,0.369723048395948,0.605436350339216,7,0.605436350339216
"1014","NLA17_UT-10140",2011484,3198228,"9/18/2017","WMT",40.96279,-110.3871,11.09632,36.9,0.0017,NA,0,0.013,315,7.58,NA,4.2,13.26,1.55,NA,450479,2017,"Drainage",5,0.0316206937382035,0,0.142578931808778,0,0.0354698613922001,0.48426288912974,0.306125562837792,6,0.48426288912974
"1015","NLA17_WY-10006",2010845,18327686,"8/30/2017","WMT",42.80153,-109.4609,20.69704,14.85125,0,NA,0,0.011,276,6.01,NA,16,2.81,3.25,NA,450587,2017,"Drainage",13.5,0,0,0.00686281462806608,0,0.00503159359722992,0.477444314073932,0.51068650911574,7,0.51068650911574
"1016","NLA17_UT-10003",2011020,10038730,"6/14/2017","XER",40.72481,-109.1837,43.28528,142.31125,0.0019,NA,0,0.05,2058,13.45,NA,4,109.03,1.15,NA,450615,2017,"DrainageLk",3,0.111673073392264,0,0.0817033151260114,0,0,0.170999958550102,0.635673269352579,7,0.635673269352579
"1017","NLA12_WY-120",7497,18346323,"7/29/2012","WMT",43.29630511,-109.845187,182.0558458,18,0.043,0.044,0.001,0.0045,88,0.76,NA,29.6,2.356,3,"30641927",450813,2012,"DrainageLk",29.6,0,0,0.0125407235535846,0,0.0454149741893359,0.469899297290128,0.47220276639265,7,0.47220276639265
"1018","NLA17_WY-10020",2010823,18300278,"8/27/2017","XER",42.27144,-109.4346,868.2136,98.42375,0.01,NA,0.001,0.01,566,3.73,NA,4,4.97,0.55,NA,450816,2017,"DrainageLk",14.9,0,0,0.121647462622563,0,0.054985960423849,0.098350838796414,0.725056904421193,7,0.725056904421193
"1019","NLA12_UT-229",8395,10038624,"9/5/2012","WMT",40.88926752,-109.8461084,32.45693843,37,0.004,0.004,0,0.017,424,6.39,NA,5,3.516,3.75,"75283153",450862,2012,"Headwater",5,0,0,0.363847543291171,0,0.0330730577354234,0.335098299971005,0.268049461833009,3,0.363847543291171
"1020","NLA17_WY-10021",2010647,120052281,"8/1/2017","XER",42.95366,-109.804,2045.332,0.89875,0,NA,0,0.009,140,1.3,NA,42.7,0.58,10.8,NA,450977,2017,"DrainageLk",33.2,0,0,0.0843364554944255,0,0,0.388725491734151,0.527014658473423,7,0.527014658473423
"1021","NLA17_WY-10005",2010778,3192814,"8/17/2017","XER",41.94495,-110.6569,76.19895,73.4225,0.0092,NA,0,0.01,330,3.05,NA,4.8,5.73,3.35,NA,450981,2017,"Drainage",3.5,0.00218199318317824,0,0,0,0.0228567875047038,0.230136679747113,0.744865813325018,7,0.744865813325018
"1022","NLA12_UT-412",8766,10038640,"9/25/2012","WMT",40.86378075,-109.8118146,18.09977611,54,0,0,0,0.0032,299,3.55,NA,5.7,9.28,1.55,"75298903",451362,2012,"DrainageLk",5.7,0.160937751355114,0,0,0,0.0291993074244317,0.330040916401475,0.479892287225138,7,0.479892287225138
"1023","NLA17_UT-10019",2011374,10037156,"8/23/2017","WMT",40.83191,-110.1312,10.95459,9.66,4e-04,NA,0,0.008,180,2,NA,12.2,6.91,2.85,NA,451499,2017,"Headwater",NA,0,0,0.27864798064931,0,0,0.475896492849334,0.245535398170149,6,0.475896492849334
"1024","NLA12_WY-125",8458,18324232,"9/6/2012","WMT",43.16510906,-109.8031724,13.72593086,29,0.006,0.007,0.001,0.039,296,1.12,NA,26.8,2.544,3.35,"29489370",451522,2012,"Isolated",26.8,0,0,0.11075163559205,0,0.0781864947610617,0.419690143847289,0.391446383531154,6,0.419690143847289
"1025","NLA12_UT-343",8508,10037090,"9/11/2012","WMT",40.9225409,-110.1185889,69.39431051,85,0.012,0.014,0.002,0.415,1005,7.57,NA,4.9,0.3148,1.51,"75280859",451688,2012,"Isolated",4.9,0,0,0.1796185889604,0,0,0.435071943545112,0.385383283841795,6,0.435071943545112
"1026","NLA17_UT-10056",2010500,10037152,"7/13/2017","WMT",40.83098,-110.0191,11.21403,7.235,0.0735,NA,0.001,0.022,204,1.96,NA,17.4,1.36,3.3,NA,451697,2017,"Headwater",17,0,0,0.325680047784614,0,0,0.499352177593525,0.175056397309016,6,0.499352177593525
"1027","NLA17_WY-10012",2010777,18324378,"8/17/2017","WMT",43.10524,-109.7326,8.69205,7.40875,0,NA,0,0.005,109,1.21,NA,18.9,1.01,8,NA,451740,2017,"Drainage",NA,0,0,0,0,0,0.461463134969582,0.538639843547288,7,0.538639843547288
"1028","NLA17_WY-10031",2010824,18324458,"8/27/2017","WMT",43.06903,-109.5855,8.03526,7.67,0.07,NA,0.001,0.008,125,0.56,NA,10.2,0.76,7.7,NA,451767,2017,"DrainageLk",NA,0,0,0,0,0.0903061395199448,0.467252553368387,0.442500674501447,6,0.467252553368387
"1029","NLA17_WY-10009",2010822,18299394,"8/23/2017","WMT",42.70723,-109.1734,32.04782,6.28375,0.0037,NA,0,0.006,80,0.5,NA,50,2.55,7,NA,451808,2017,"Headwater",15.8,0,0,0.154273262418472,0,0.0505942097863017,0.436226747549141,0.358978342428223,6,0.436226747549141
"1030","NLA17_CO-HP002",2010523,1343650,"7/18/2017","WMT",39.9858551,-107.2317809,130.908,36.09625,0,NA,0,0.015,651,1.86,NA,46.6,1.14,4.735,NA,451862,2017,"DrainageLk",50.8,0.00397993811170928,0,0,0,0.0557375001514811,0.428927106140027,0.511389952870642,7,0.511389952870642
"1031","NLA17_CO-10043",2010624,1343706,"7/26/2017","WMT",39.94522,-107.2176,1.617026,7.43625,0,NA,0,0.006,143,1.17,NA,6.6,1.79,6.6,NA,451866,2017,"Isolated",NA,0,0,0,0,0,0.503480685948505,0.496711229197729,6,0.503480685948505
"1032","NLA12_CO-R10",8282,3112461,"8/28/2012","WMT",40.17407647,-107.7039121,1.889683719,28,0.002,0.002,0,0.008,666,8.27,NA,NA,NA,2.55,"83370477",451898,2012,"Isolated",6.7,0,0,0.122901390802289,0,0,0.48940040628769,0.387782102368547,6,0.48940040628769
"1033","NLA12_CO-115",7102,1342174,"7/11/2012","WMT",40.00305447,-107.3583306,3.511584722,14,0.002,0.002,0,0.014,244,2.67,NA,3.3,3.04,NA,"90431419",452140,2012,"Isolated",3.3,0.0324431927849242,0,0.0678879431597949,0,0,0.665578919067286,0.234162826805263,6,0.665578919067286
"1034","NLA17_CO-10020",2010623,1354828,"7/27/2017","WMT",40.06161,-107.1223,3.764367,30.96625,0,NA,0,0.011,148,0.93,NA,2.7,5.08,2.5,NA,452161,2017,"Isolated",NA,0,0,0,0,0,0.47210829133413,0.527974499334378,7,0.527974499334378
"1035","NLA12_CO-R07",8334,1354798,"8/30/2012","WMT",40.14319362,-107.117692,2.544565294,120,0.002,0.002,0,0.012,265,1.58,NA,NA,NA,3.05,"90214633",452226,2012,"Isolated",3.1,0,0,0,0,0,0.549405021734507,0.450667700153967,6,0.549405021734507
"1036","NLA12_UT-424",8776,11977341,"9/26/2012","WMT",40.6710886,-109.9197001,60.68523709,43,0,0,0,0.0039,534,3.87,NA,1.4,5.702857143,1.15,"58227580",452359,2012,"Headwater",1.4,0,0,0.134561810765049,0,0.0335654486366138,0.501765886282699,0.330151983010699,6,0.501765886282699
"1037","NLA12_UT-374",8321,4876263,"8/30/2012","XER",39.10008113,-111.2003351,151.3345341,25,0.012,0.012,0,0.019,211,2.17,NA,16,1.676,1.45,"78839059",452373,2012,"DrainageLk",16,0.127114740345167,0,0.0249035102173878,0,0,0.251746429793174,0.59630062278381,7,0.59630062278381
"1038","NLA12_UT-125",6944,4876245,"7/4/2012","WMT",39.1695073,-111.4507206,18.84328611,20,0.002,0.002,0,0.021,208,2.82,NA,6.3,0.664,5.775,"78838585",452451,2012,"Drainage",6.3,0.0253639734964501,0,0.0949556889785408,0,0,0.385433661008061,0.494315384117532,7,0.494315384117532
"1039","NLA17_UT-10058",2010677,37983473,"8/3/2017","WMT",39.65434,-111.295,1.685452,33.55875,0,NA,0,0.015,400,2.88,NA,1.85,3.88,1.85,NA,452527,2017,"Drainage",NA,0.119374340044666,0,0,0,0,0.379694366279838,0.501021026158885,7,0.501021026158885
"1040","NLA12_UT-400",8812,11965897,"9/27/2012","XER",40.05768033,-110.627715,11.46657216,1208,0,0,0,0.0083,1136,13.58,NA,11,10.24,1.85,"75931303",452556,2012,"Drainage",11,0.140497333798238,0,0,0,0,0.24536210422583,0.61420730229885,7,0.61420730229885
"1041","NLA12_UT-359",8509,11983859,"9/12/2012","XER",40.35063701,-109.941191,42.4906927,542,0.002,0.002,0,0.017,3250,12.35,NA,1.2,173.2,0.225,"58231336",452700,2012,"Drainage",1.2,0.2250594397041,0,0,0,0.0794926462380711,0.164594967871714,0.530918483733649,7,0.530918483733649
"1042","NLA12_UT-260",6966,4876253,"7/5/2012","WMT",39.14241052,-111.452546,27.85638716,21,0.003,0.003,0,0.018,285,3.07,NA,4.3,3.564,3.05,"78838735",452714,2012,"Drainage",4.3,0,0,0.101346213220304,0,0,0.405782082625928,0.492938367126504,7,0.492938367126504
"1043","NLA17_UT-10064",2011080,11975115,"7/5/2017","WMT",40.55109,-110.6373,4.073797,19.66625,0,NA,0,0.024,856,12.3,NA,9.1,2,2.7,NA,452738,2017,"Isolated",NA,0,0,0.127049130264304,0,0,0.646011974714504,0.227052852958075,6,0.646011974714504
"1044","NLA12_UT-102",6527,11965847,"6/11/2012","XER",40.17574563,-110.4823139,1331.970866,21,0.002,0.002,0,0.0011,186,2.78,NA,33,1.668,4.85,"75931123",452797,2012,"DrainageLk",33,0.0719958691340258,0,0.078434797206986,0,0.00401128275848995,0.229627032690327,0.615975371796572,7,0.615975371796572
"1045","NLA17_UT-HP002",2011102,11964585,"7/11/2017","XER",40.3437782,-111.0606041,113.405,15.45875,0.0146,NA,0.001,0.022,294,3.74,NA,25.3,3.19,3.815,NA,452898,2017,"Drainage",23.8,0.0914364974445502,0,0.0226546226586967,0,0,0.439054758494582,0.446914086947064,7,0.446914086947064
"1046","NLA17_UT-10009",2011116,3906261,"7/13/2017","WMT",39.70682,-111.2934,31.45109,11.38875,0,NA,0,0.009,170,2.38,NA,4.5,2.59,3.05,NA,452903,2017,"Drainage",4.1,0.125560570580989,0,0,0,0,0.345383676763797,0.529122587113953,7,0.529122587113953
"1047","NLA17_UT-10082",2010876,4899761,"9/7/2017","WMT",38.54808,-111.7097,1045.148,10.30875,0,NA,0,0.005,359,3.64,NA,34.6,1.5,10.1,NA,452982,2017,"Drainage",53.3,0,0,0.21612614820011,0,0,0.391819759584951,0.392112857826453,7,0.392112857826453
"1048","NLA17_WI-10020",2011413,2643658,"8/31/2017","UMW",45.75032,-92.43545,15.72792,17.8,NA,NA,NA,NA,228,5.55,NA,6.8,4.87,3.35,NA,45301,2017,"Isolated",NA,0,0.211855311788261,0.3665596616636,0,0.266181015763185,0.155421497452303,0,3,0.3665596616636
"1049","NLA17_UT-10066",2011100,4900285,"7/11/2017","WMT",38.20258,-111.4929,10.30783,30.70125,0.0044,NA,0,0.01,201,1.54,NA,5.5,1.87,5.5,NA,453050,2017,"Isolated",8,0,0,0.296202594247693,0,0,0.438913263306357,0.265005711016723,6,0.438913263306357
"1050","NLA12_UT-165",6826,3276897,"6/27/2012","WMT",38.04946334,-111.6019686,136.7945031,41,0.002,0.002,0,0.017,641,6.25,NA,1.3,1.46,NA,"78986776",453084,2012,"Isolated",1.3,0,0,0.302039243034995,0,0,0.368531596372673,0.329497889727462,6,0.368531596372673
"1051","NLA17_UT-10007",2010463,4900347,"7/12/2017","WMT",38.07062,-111.3751,11.22872,64.105,0,NA,0,0.01,306,1.62,NA,7.3,2.61,4.4,NA,453117,2017,"Headwater",8,0.1538136072028,0,0.2605711724267,0,0,0.296901035853505,0.288779154711305,6,0.296901035853505
"1052","NLA17_CO-10008",2010555,3262179,"7/20/2017","WMT",37.41533,-108.4074,65.3861,31.5025,0,NA,0,0.014,628,8.22,NA,5.5,8.64,1.7,NA,453155,2017,"Headwater",4.4,0.000665072098460279,0,0.265087591385707,0.0509748277257063,0.00185354609223276,0.151678626729857,0.529739281371096,7,0.529739281371096
"1053","NLA12_NM-134",6500,17015367,"6/7/2012","XER",36.79890899,-108.1040209,86.18705845,17,0,0,0,0.0018,129,1.67,NA,16.9,1.83,3.2,"82620300",453161,2012,"Headwater",16.9,0,0.126585155462424,0.151334224033494,0,0,0,0.722123202100444,7,0.722123202100444
"1054","NLA17_CO-10010",2010524,17013513,"7/18/2017","WMT",37.54114,-107.5965,15.67964,7.4825,0.0014,NA,0.001,0.002,235,1.12,NA,2.8,1.2,2.8,NA,453352,2017,"Drainage",2.4,0.158045701977403,0,0.0339679630198681,0,0.0895155416232771,0.494396979221024,0.224128476087496,6,0.494396979221024
"1055","NLA12_NM-162",8053,17040889,"8/17/2012","WMT",36.87227505,-106.9285162,17.38204713,56,0,0,0,0.019,626,8.43,NA,5.8,1.93,5.8,"122810415",453371,2012,"Isolated",5.8,0.0957197424588072,0,0,0,0,0.204750875696954,0.699580089510044,7,0.699580089510044
"1056","NLA12_CO-117",7686,17030676,"8/2/2012","WMT",37.31623199,-107.1129943,35.17102053,33,0,0,0,0.0098,538,4.77,NA,5,6.102857143,1.675,"80374739",453433,2012,"Headwater",5,0.0589096431697777,0,0.106439145862638,0,0,0.27603665437322,0.558639575644615,7,0.558639575644615
"1057","NLA12_NM-150",6477,17037195,"6/6/2012","XER",36.7118285,-108.1531642,17.24188628,159,0,0,0,0.006,939,3.72,NA,1.9,34.4,0.24,"122810566",453537,2012,"Drainage",1.9,0,0.00786801937312284,0.341430499585046,0,0.144906173358853,0,0.505820983289579,7,0.505820983289579
"1058","NLA17_NM-10024",2010495,17020883,"7/14/2017","XER",36.68847,-107.6851,29.85756,13.85625,0.0823,NA,0.001,0.003,233,2.72,NA,13.9,0.34,4.4,NA,453551,2017,"DrainageLk",NA,0,0,0.035471965442158,0,0,0.117754480916876,0.846787991453903,7,0.846787991453903
"1059","NLA12_UT-173",6825,10022260,"6/27/2012","XER",37.25249786,-113.7781188,100.9644955,36,0.002,0.002,0,0.0075,163,2.29,NA,14,2.392,2.41,"33032861",453667,2012,"DrainageLk",14,0.212728425935413,0.0108311343058015,0,0,0.0449881740922966,0.162606254557373,0.568877610544818,7,0.568877610544818
"1060","NLA17_NV-10002",2010191,20637202,"6/6/2017","XER",38.39816,-115.1171,72.28422,17.75,0,NA,0,0.013,610,6.64,NA,1.4,1.26,1.4,NA,453698,2017,"Drainage",2,0.114780265163809,0,0.046180718665253,0,0,0,0.839093006663178,7,0.839093006663178
"1061","NLA17_UT-10094",2011500,78327071,"9/25/2017","XER",37.07685,-112.54,4.368002,18.015,0,NA,0,0.004,133,2.47,NA,2.2,0.97,1.65,NA,453736,2017,"Drainage",NA,0.205466257334858,0,0,0,0.0156439390374542,0.114351272311068,0.664627573766359,7,0.664627573766359
"1062","NLA17_NV-10239",2010205,20677787,"6/8/2017","XER",36.50496,-114.4095,10.91071,44.10625,0.3162,NA,0,0.007,449,2.5,NA,1.2,1.55,0.285,NA,453751,2017,"Drainage",19.5,0.219366375364005,0.190202456706046,0.00962412134015448,0,0,0,0.580822421291561,7,0.580822421291561
"1063","NLA17_AZ-10007",2010898,20695686,"9/12/2017","WMT",35.28501,-112.1542,24.76589,518.85125,0.0024,NA,0,0.009,4625,8.74,NA,4.6,145.07,0.275,NA,453764,2017,"Isolated",4.3,0.271818694829777,0,0.236345739517703,0,0,0.171416040509986,0.320459664641473,7,0.320459664641473
"1064","NLA17_NV-10124",2010215,127169340,"6/9/2017","XER",36.0658,-115.1136,2.415007,20.4375,0.1786,NA,0,0.053,634,2.21,NA,2.4,3.3,1.45,NA,453766,2017,"Isolated",NA,0.036455384830086,0.165431092853712,0.687173462281418,0,0,0,0.110977357961203,3,0.687173462281418
"1065","NLA17_NV-10016",2010204,20595958,"6/7/2017","XER",37.90785,-114.2679,23.50032,36.98625,0,NA,0,0.019,629,6.46,NA,2.6,2.47,2.6,NA,453773,2017,"DrainageLk",2.1,0.216005449852933,0,0,0,0,0.155418348133636,0.628618509891398,7,0.628618509891398
"1066","NLA17_AZ-10090",2011502,21747617,"9/26/2017","WMT",34.40442,-111.0025,22.14993,13.795,0.0015,NA,0,0.006,284,7.56,NA,11,4.78,3.05,NA,453819,2017,"Headwater",15.24,0.185908150056347,0,0.18430835971197,0,0,0.327881938038492,0.301928619259814,6,0.327881938038492
"1067","NLA12_AZ-R02",8153,21755810,"8/21/2012","WMT",34.16108989,-109.9796571,5.148899319,79,0,0,0,0.0081,760,5.29,NA,NA,NA,0.3,"149137790",453831,2012,"DrainageLk",2.8,0.337631096294581,0,0.309332831606917,0,0,0.14081092694974,0.212244189429803,1,0.337631096294581
"1068","NLA17_AZ-10005",2010426,20584396,"7/10/2017","XER",34.36068,-109.3631,529.2331,161.06,0.0429,NA,0,0.047,670,5.3,NA,6.3,7.86,0.35,NA,453856,2017,"DrainageLk",3.6,0.154498558799072,0,0.121507471842159,0,0,0.12033423263472,0.603679103808185,7,0.603679103808185
"1069","NLA12_AZ-R01",8183,21747615,"8/22/2012","WMT",34.42742317,-111.0867324,24.13835303,11,0.002,0.002,0,0.0055,253,4.51,NA,NA,NA,NA,"141876187",453903,2012,"Drainage",8.3,0.249002839745022,0,0.162479190527045,0,0,0.348352771233171,0.240190494012883,6,0.348352771233171
"1070","NLA12_AZ-157",8251,20584554,"8/17/2012","WMT",34.03125525,-109.4431103,17.28230542,882,0.002,0.003,0.001,0.025,3888,6.41,NA,1.6,241.2,0.275,"136872159",453914,2012,"Isolated",1.6,0,0,0.46607670845888,0,0.122063180884048,0.19709281197807,0.214771557177592,3,0.46607670845888
"1071","NLA17_AZ-10002",2011471,20524727,"9/13/2017","WMT",35.01973,-111.4032,81.45253,396.5525,0.0018,NA,0,0.053,1538,9.15,NA,5.9,121.09,0.95,NA,454039,2017,"Isolated",3.6,0.188958607332033,0,0.259198258870895,0.0254504173022155,0,0.0648423676406454,0.461572100990492,7,0.461572100990492
"1072","NLA17_AZ-10003",2010973,10001770,"5/16/2017","XER",33.39629762,-114.7199316,55.00642,7.1725,0.2115,NA,0,0.01,369,4.24,NA,4.6,1.28,3.75,NA,454077,2017,"Headwater",4.8,0,0,0.294232545942935,0.328342645139485,0.170243217542519,0,0.207221483037261,4,0.328342645139485
"1073","NLA12_AZ-123",8219,10001834,"8/24/2012","XER",33.0266436,-114.5090632,18.87422654,392,0.006,0.006,0,0.028,4094,34.49,NA,1.8,253.8,0.03,"153299843",454253,2012,"Isolated",1.8,0.0951989137932974,0.239185441338667,0,0.0447606848594951,0,0,0.620901297336171,7,0.620901297336171
"1074","NLA17_AZ-10041",2010971,21411459,"5/2/2017","XER",32.8183,-114.4632,155.1764,39.3925,0,NA,0,0.013,549,5.03,NA,1.5,7.86,0.45,NA,454273,2017,"Drainage",NA,0,0.0203739918554388,0.0316325963435316,0.37493482855349,0.204068296283827,0,0.36902089651651,4,0.37493482855349
